Entity,Code,Date,Containment and Health Index (OxBSG)
Algeria,DZA,2020-05-23,65.91
Algeria,DZA,2020-05-24,65.91
Algeria,DZA,2020-05-25,65.91
Algeria,DZA,2020-05-26,65.91
Algeria,DZA,2020-05-27,65.91
Algeria,DZA,2020-05-28,65.91
Algeria,DZA,2020-05-29,65.91
Algeria,DZA,2020-05-30,65.91
Algeria,DZA,2020-05-31,65.91
Algeria,DZA,2020-06-01,65.91
Algeria,DZA,2020-06-02,65.91
Algeria,DZA,2020-06-03,65.91
Algeria,DZA,2020-06-04,65.91
Algeria,DZA,2020-06-05,65.91
Algeria,DZA,2020-06-06,65.91
Algeria,DZA,2020-06-07,65.91
Algeria,DZA,2020-06-08,65.91
Algeria,DZA,2020-06-09,65.91
Algeria,DZA,2020-06-10,65.91
Algeria,DZA,2020-06-11,65.91
Algeria,DZA,2020-06-12,65.91
Algeria,DZA,2020-06-13,65.91
Algeria,DZA,2020-06-14,56.82
Algeria,DZA,2020-06-15,56.82
Algeria,DZA,2020-06-16,56.82
Algeria,DZA,2020-06-17,56.82
Algeria,DZA,2020-06-18,56.82
Algeria,DZA,2020-06-19,56.82
Algeria,DZA,2020-06-20,56.82
Algeria,DZA,2020-06-21,56.82
Algeria,DZA,2020-06-22,56.82
Algeria,DZA,2020-06-23,56.82
Algeria,DZA,2020-06-24,56.82
Algeria,DZA,2020-06-25,56.82
Algeria,DZA,2020-06-26,56.82
Algeria,DZA,2020-06-27,56.82
Algeria,DZA,2020-06-28,65.91
Algeria,DZA,2020-06-29,65.91
Algeria,DZA,2020-06-30,65.91
Algeria,DZA,2020-07-01,65.91
Algeria,DZA,2020-07-02,65.91
Algeria,DZA,2020-07-03,65.91
Algeria,DZA,2020-07-04,65.91
Algeria,DZA,2020-07-05,65.91
Algeria,DZA,2020-07-06,65.91
Algeria,DZA,2020-07-07,65.91
Algeria,DZA,2020-07-08,65.91
Algeria,DZA,2020-07-09,65.91
Algeria,DZA,2020-07-10,72.73
Algeria,DZA,2020-07-11,72.73
Algeria,DZA,2020-07-12,72.73
Algeria,DZA,2020-07-13,72.73
Algeria,DZA,2020-07-14,72.73
Algeria,DZA,2020-07-15,72.73
Algeria,DZA,2020-07-16,72.73
Algeria,DZA,2020-07-17,72.73
Algeria,DZA,2020-07-18,72.73
Algeria,DZA,2020-07-19,72.73
Algeria,DZA,2020-07-20,72.73
Algeria,DZA,2020-07-21,72.73
Algeria,DZA,2020-07-22,72.73
Algeria,DZA,2020-07-23,72.73
Algeria,DZA,2020-07-24,72.73
Algeria,DZA,2020-07-25,72.73
Algeria,DZA,2020-07-26,72.73
Algeria,DZA,2020-07-27,77.27
Algeria,DZA,2020-07-28,77.27
Algeria,DZA,2020-07-29,77.27
Algeria,DZA,2020-07-30,77.27
Algeria,DZA,2020-07-31,77.27
Algeria,DZA,2020-08-01,77.27
Algeria,DZA,2020-08-02,77.27
Algeria,DZA,2020-08-03,77.27
Algeria,DZA,2020-08-04,77.27
Algeria,DZA,2020-08-05,77.27
Algeria,DZA,2020-08-06,77.27
Algeria,DZA,2020-08-07,77.27
Algeria,DZA,2020-08-08,84.09
Algeria,DZA,2020-08-09,84.09
Algeria,DZA,2020-08-10,81.82
Algeria,DZA,2020-08-11,81.82
Algeria,DZA,2020-08-12,81.82
Algeria,DZA,2020-08-13,81.82
Algeria,DZA,2020-08-14,81.82
Algeria,DZA,2020-08-15,68.18
Algeria,DZA,2020-08-16,68.18
Algeria,DZA,2020-08-17,68.18
Algeria,DZA,2020-08-18,77.27
Algeria,DZA,2020-08-19,77.27
Algeria,DZA,2020-08-20,77.27
Algeria,DZA,2020-08-21,77.27
Algeria,DZA,2020-08-22,77.27
Algeria,DZA,2020-08-23,77.27
Algeria,DZA,2020-08-24,77.27
Algeria,DZA,2020-08-25,77.27
Algeria,DZA,2020-08-26,77.27
Algeria,DZA,2020-08-27,77.27
Algeria,DZA,2020-08-28,77.27
Algeria,DZA,2020-08-29,77.27
Algeria,DZA,2020-08-30,77.27
Algeria,DZA,2020-08-31,77.27
Algeria,DZA,2020-09-01,74.24
Algeria,DZA,2020-09-02,74.24
Algeria,DZA,2020-09-03,74.24
Algeria,DZA,2020-09-04,74.24
Algeria,DZA,2020-09-05,74.24
Algeria,DZA,2020-09-06,74.24
Algeria,DZA,2020-09-07,74.24
Algeria,DZA,2020-09-08,74.24
Algeria,DZA,2020-09-09,74.24
Algeria,DZA,2020-09-10,74.24
Algeria,DZA,2020-09-11,74.24
Algeria,DZA,2020-09-12,74.24
Algeria,DZA,2020-09-13,74.24
Algeria,DZA,2020-09-14,74.24
Algeria,DZA,2020-09-15,74.24
Algeria,DZA,2020-09-16,74.24
Algeria,DZA,2020-09-17,74.24
Algeria,DZA,2020-09-18,74.24
Algeria,DZA,2020-09-19,74.24
Algeria,DZA,2020-09-20,74.24
Algeria,DZA,2020-09-21,74.24
Algeria,DZA,2020-09-22,74.24
Algeria,DZA,2020-09-23,74.24
Algeria,DZA,2020-09-24,74.24
Algeria,DZA,2020-09-25,74.24
Algeria,DZA,2020-09-26,74.24
Algeria,DZA,2020-09-27,74.24
Algeria,DZA,2020-09-28,74.24
Algeria,DZA,2020-09-29,74.24
Algeria,DZA,2020-09-30,74.24
Algeria,DZA,2020-10-01,74.24
Andorra,AND,2020-01-01,0
Andorra,AND,2020-01-02,0
Andorra,AND,2020-01-03,0
Andorra,AND,2020-01-04,0
Andorra,AND,2020-01-05,0
Andorra,AND,2020-01-06,0
Andorra,AND,2020-01-07,0
Andorra,AND,2020-01-08,0
Andorra,AND,2020-01-09,0
Andorra,AND,2020-01-10,0
Andorra,AND,2020-01-11,0
Andorra,AND,2020-01-12,0
Andorra,AND,2020-01-13,0
Andorra,AND,2020-01-14,0
Andorra,AND,2020-01-15,0
Andorra,AND,2020-01-16,0
Andorra,AND,2020-01-17,0
Andorra,AND,2020-01-18,0
Andorra,AND,2020-01-19,0
Andorra,AND,2020-01-20,0
Andorra,AND,2020-01-21,0
Andorra,AND,2020-01-22,0
Andorra,AND,2020-01-23,0
Andorra,AND,2020-01-24,0
Andorra,AND,2020-01-25,0
Andorra,AND,2020-01-26,0
Andorra,AND,2020-01-27,0
Andorra,AND,2020-01-28,0
Andorra,AND,2020-01-29,0
Andorra,AND,2020-01-30,0
Andorra,AND,2020-01-31,0
Andorra,AND,2020-02-01,0
Andorra,AND,2020-02-02,0
Andorra,AND,2020-02-03,0
Andorra,AND,2020-02-04,0
Andorra,AND,2020-02-05,0
Andorra,AND,2020-02-06,0
Andorra,AND,2020-02-07,0
Andorra,AND,2020-02-08,0
Andorra,AND,2020-02-09,0
Andorra,AND,2020-02-10,0
Andorra,AND,2020-02-11,0
Andorra,AND,2020-02-12,0
Andorra,AND,2020-02-13,0
Andorra,AND,2020-02-14,0
Andorra,AND,2020-02-15,0
Andorra,AND,2020-02-16,0
Andorra,AND,2020-02-17,0
Andorra,AND,2020-02-18,0
Andorra,AND,2020-02-19,0
Andorra,AND,2020-02-20,0
Andorra,AND,2020-02-21,0
Andorra,AND,2020-02-22,0
Andorra,AND,2020-02-23,0
Andorra,AND,2020-02-24,0
Andorra,AND,2020-02-25,0
Andorra,AND,2020-02-26,0
Andorra,AND,2020-02-27,0
Andorra,AND,2020-02-28,0
Andorra,AND,2020-02-29,0
Andorra,AND,2020-03-01,0
Andorra,AND,2020-03-02,3.03
Andorra,AND,2020-03-03,3.03
Andorra,AND,2020-03-04,3.03
Andorra,AND,2020-03-05,3.03
Andorra,AND,2020-03-06,3.03
Andorra,AND,2020-03-07,3.03
Andorra,AND,2020-03-08,3.03
Andorra,AND,2020-03-09,3.03
Andorra,AND,2020-03-10,3.03
Andorra,AND,2020-03-11,3.03
Andorra,AND,2020-03-12,3.03
Andorra,AND,2020-03-13,10.61
Andorra,AND,2020-03-14,19.7
Andorra,AND,2020-03-15,19.7
Andorra,AND,2020-03-16,28.79
Andorra,AND,2020-03-17,28.79
Andorra,AND,2020-03-18,28.79
Andorra,AND,2020-03-19,28.79
Andorra,AND,2020-03-20,28.79
Andorra,AND,2020-03-21,28.79
Andorra,AND,2020-03-22,28.79
Andorra,AND,2020-03-23,28.79
Andorra,AND,2020-03-24,28.79
Andorra,AND,2020-03-25,42.42
Andorra,AND,2020-03-26,42.42
Andorra,AND,2020-03-27,46.97
Andorra,AND,2020-03-28,46.97
Andorra,AND,2020-03-29,46.97
Andorra,AND,2020-03-30,46.97
Andorra,AND,2020-03-31,46.97
Andorra,AND,2020-04-01,46.97
Andorra,AND,2020-04-02,46.97
Andorra,AND,2020-04-03,46.97
Andorra,AND,2020-04-04,46.97
Andorra,AND,2020-04-05,46.97
Andorra,AND,2020-04-06,46.97
Andorra,AND,2020-04-07,46.97
Andorra,AND,2020-04-08,53.79
Andorra,AND,2020-04-09,53.79
Andorra,AND,2020-04-10,53.79
Andorra,AND,2020-04-11,53.79
Andorra,AND,2020-04-12,53.79
Andorra,AND,2020-04-13,53.79
Andorra,AND,2020-04-14,53.79
Andorra,AND,2020-04-15,53.79
Andorra,AND,2020-04-16,53.79
Andorra,AND,2020-04-17,53.79
Andorra,AND,2020-04-18,59.85
Andorra,AND,2020-04-19,59.85
Andorra,AND,2020-04-20,56.82
Andorra,AND,2020-04-21,56.82
Andorra,AND,2020-04-22,56.82
Andorra,AND,2020-04-23,56.82
Andorra,AND,2020-04-24,56.82
Andorra,AND,2020-04-25,56.82
Andorra,AND,2020-04-26,56.82
Andorra,AND,2020-04-27,56.82
Andorra,AND,2020-04-28,56.82
Andorra,AND,2020-04-29,56.82
Andorra,AND,2020-04-30,56.82
Andorra,AND,2020-05-01,56.82
Andorra,AND,2020-05-02,56.82
Andorra,AND,2020-05-03,56.82
Andorra,AND,2020-05-04,56.82
Andorra,AND,2020-05-05,56.82
Andorra,AND,2020-05-06,56.82
Andorra,AND,2020-05-07,56.82
Andorra,AND,2020-05-08,56.82
Andorra,AND,2020-05-09,56.82
Andorra,AND,2020-05-10,56.82
Andorra,AND,2020-05-11,54.55
Andorra,AND,2020-05-12,54.55
Andorra,AND,2020-05-13,54.55
Andorra,AND,2020-05-14,54.55
Andorra,AND,2020-05-15,54.55
Andorra,AND,2020-05-16,54.55
Andorra,AND,2020-05-17,54.55
Andorra,AND,2020-05-18,54.55
Andorra,AND,2020-05-19,54.55
Andorra,AND,2020-05-20,54.55
Andorra,AND,2020-05-21,54.55
Andorra,AND,2020-05-22,54.55
Andorra,AND,2020-05-23,54.55
Andorra,AND,2020-05-24,54.55
Andorra,AND,2020-05-25,54.55
Andorra,AND,2020-05-26,54.55
Andorra,AND,2020-05-27,54.55
Andorra,AND,2020-05-28,54.55
Andorra,AND,2020-05-29,54.55
Andorra,AND,2020-05-30,54.55
Andorra,AND,2020-05-31,54.55
Andorra,AND,2020-06-01,54.55
Andorra,AND,2020-06-02,45.45
Andorra,AND,2020-06-03,45.45
Andorra,AND,2020-06-04,45.45
Andorra,AND,2020-06-05,45.45
Andorra,AND,2020-06-06,45.45
Andorra,AND,2020-06-07,45.45
Andorra,AND,2020-06-08,45.45
Andorra,AND,2020-06-09,45.45
Andorra,AND,2020-06-10,45.45
Andorra,AND,2020-06-11,45.45
Andorra,AND,2020-06-12,45.45
Andorra,AND,2020-06-13,45.45
Andorra,AND,2020-06-14,45.45
Andorra,AND,2020-06-15,45.45
Andorra,AND,2020-06-16,45.45
Andorra,AND,2020-06-17,45.45
Andorra,AND,2020-06-18,45.45
Andorra,AND,2020-06-19,45.45
Andorra,AND,2020-06-20,45.45
Andorra,AND,2020-06-21,45.45
Andorra,AND,2020-06-22,45.45
Andorra,AND,2020-06-23,45.45
Andorra,AND,2020-06-24,45.45
Andorra,AND,2020-06-25,45.45
Andorra,AND,2020-06-26,45.45
Andorra,AND,2020-06-27,45.45
Andorra,AND,2020-06-28,45.45
Andorra,AND,2020-06-29,45.45
Andorra,AND,2020-06-30,45.45
Andorra,AND,2020-07-01,36.36
Andorra,AND,2020-07-02,36.36
Andorra,AND,2020-07-03,36.36
Andorra,AND,2020-07-04,36.36
Andorra,AND,2020-07-05,36.36
Andorra,AND,2020-07-06,36.36
Andorra,AND,2020-07-07,44.7
Andorra,AND,2020-07-08,44.7
Andorra,AND,2020-07-09,44.7
Andorra,AND,2020-07-10,44.7
Andorra,AND,2020-07-11,44.7
Andorra,AND,2020-07-12,44.7
Andorra,AND,2020-07-13,44.7
Andorra,AND,2020-07-14,44.7
Andorra,AND,2020-07-15,44.7
Andorra,AND,2020-07-16,44.7
Andorra,AND,2020-07-17,44.7
Andorra,AND,2020-07-18,44.7
Andorra,AND,2020-07-19,44.7
Andorra,AND,2020-07-20,44.7
Andorra,AND,2020-07-21,40.15
Andorra,AND,2020-07-22,44.7
Andorra,AND,2020-07-23,44.7
Andorra,AND,2020-07-24,44.7
Andorra,AND,2020-07-25,44.7
Andorra,AND,2020-07-26,44.7
Andorra,AND,2020-07-27,44.7
Andorra,AND,2020-07-28,44.7
Andorra,AND,2020-07-29,49.24
Andorra,AND,2020-07-30,49.24
Andorra,AND,2020-07-31,49.24
Andorra,AND,2020-08-01,49.24
Andorra,AND,2020-08-02,49.24
Andorra,AND,2020-08-03,49.24
Andorra,AND,2020-08-04,49.24
Andorra,AND,2020-08-05,49.24
Andorra,AND,2020-08-06,49.24
Andorra,AND,2020-08-07,49.24
Andorra,AND,2020-08-08,49.24
Andorra,AND,2020-08-09,49.24
Andorra,AND,2020-08-10,49.24
Andorra,AND,2020-08-11,49.24
Andorra,AND,2020-08-12,49.24
Andorra,AND,2020-08-13,49.24
Andorra,AND,2020-08-14,49.24
Andorra,AND,2020-08-15,49.24
Andorra,AND,2020-08-16,49.24
Andorra,AND,2020-08-17,49.24
Andorra,AND,2020-08-18,49.24
Andorra,AND,2020-08-19,49.24
Andorra,AND,2020-08-20,49.24
Andorra,AND,2020-08-21,49.24
Andorra,AND,2020-08-22,49.24
Andorra,AND,2020-08-23,49.24
Andorra,AND,2020-08-24,49.24
Andorra,AND,2020-08-25,49.24
Andorra,AND,2020-08-26,49.24
Andorra,AND,2020-08-27,49.24
Andorra,AND,2020-08-28,49.24
Andorra,AND,2020-08-29,49.24
Andorra,AND,2020-08-30,49.24
Andorra,AND,2020-08-31,49.24
Andorra,AND,2020-09-01,49.24
Andorra,AND,2020-09-02,49.24
Andorra,AND,2020-09-03,49.24
Andorra,AND,2020-09-04,49.24
Andorra,AND,2020-09-05,49.24
Andorra,AND,2020-09-06,49.24
Andorra,AND,2020-09-07,49.24
Andorra,AND,2020-09-08,49.24
Andorra,AND,2020-09-09,49.24
Andorra,AND,2020-09-10,49.24
Andorra,AND,2020-09-11,49.24
Andorra,AND,2020-09-12,49.24
Andorra,AND,2020-09-13,49.24
Andorra,AND,2020-09-14,49.24
Andorra,AND,2020-09-15,49.24
Andorra,AND,2020-09-16,49.24
Andorra,AND,2020-09-17,49.24
Andorra,AND,2020-09-18,49.24
Andorra,AND,2020-09-19,49.24
Andorra,AND,2020-09-20,49.24
Andorra,AND,2020-09-21,56.06
Andorra,AND,2020-09-22,56.06
Andorra,AND,2020-09-23,56.06
Andorra,AND,2020-09-24,56.06
Andorra,AND,2020-09-25,56.06
Andorra,AND,2020-09-26,56.06
Andorra,AND,2020-09-27,56.06
Andorra,AND,2020-09-28,56.06
Andorra,AND,2020-09-29,56.06
Andorra,AND,2020-09-30,56.06
Andorra,AND,2020-10-01,56.06
Andorra,AND,2020-10-02,56.06
Andorra,AND,2020-10-03,56.06
Andorra,AND,2020-10-04,56.06
Andorra,AND,2020-10-05,56.06
Andorra,AND,2020-10-06,56.06
Andorra,AND,2020-10-07,56.06
Angola,AGO,2020-01-01,0
Angola,AGO,2020-01-02,0
Angola,AGO,2020-01-03,0
Angola,AGO,2020-01-04,0
Angola,AGO,2020-01-05,0
Angola,AGO,2020-01-06,0
Angola,AGO,2020-01-07,0
Angola,AGO,2020-01-08,0
Angola,AGO,2020-01-09,0
Angola,AGO,2020-01-10,0
Angola,AGO,2020-01-11,0
Angola,AGO,2020-01-12,0
Angola,AGO,2020-01-13,0
Angola,AGO,2020-01-14,0
Angola,AGO,2020-01-15,0
Angola,AGO,2020-01-16,0
Angola,AGO,2020-01-17,0
Angola,AGO,2020-01-18,0
Angola,AGO,2020-01-19,0
Angola,AGO,2020-01-20,0
Angola,AGO,2020-01-21,0
Angola,AGO,2020-01-22,0
Angola,AGO,2020-01-23,0
Angola,AGO,2020-01-24,0
Angola,AGO,2020-01-25,0
Angola,AGO,2020-01-26,0
Angola,AGO,2020-01-27,0
Angola,AGO,2020-01-28,0
Angola,AGO,2020-01-29,0
Angola,AGO,2020-01-30,0
Angola,AGO,2020-01-31,0
Angola,AGO,2020-02-01,0
Angola,AGO,2020-02-02,0
Angola,AGO,2020-02-03,0
Angola,AGO,2020-02-04,0
Angola,AGO,2020-02-05,0
Angola,AGO,2020-02-06,4.55
Angola,AGO,2020-02-07,4.55
Angola,AGO,2020-02-08,4.55
Angola,AGO,2020-02-09,4.55
Angola,AGO,2020-02-10,4.55
Angola,AGO,2020-02-11,4.55
Angola,AGO,2020-02-12,4.55
Angola,AGO,2020-02-13,4.55
Angola,AGO,2020-02-14,4.55
Angola,AGO,2020-02-15,4.55
Angola,AGO,2020-02-16,4.55
Angola,AGO,2020-02-17,4.55
Angola,AGO,2020-02-18,4.55
Angola,AGO,2020-02-19,4.55
Angola,AGO,2020-02-20,4.55
Angola,AGO,2020-02-21,4.55
Angola,AGO,2020-02-22,4.55
Angola,AGO,2020-02-23,4.55
Angola,AGO,2020-02-24,4.55
Angola,AGO,2020-02-25,4.55
Angola,AGO,2020-02-26,7.58
Angola,AGO,2020-02-27,7.58
Angola,AGO,2020-02-28,7.58
Angola,AGO,2020-02-29,7.58
Angola,AGO,2020-03-01,9.85
Angola,AGO,2020-03-02,9.85
Angola,AGO,2020-03-03,9.85
Angola,AGO,2020-03-04,9.85
Angola,AGO,2020-03-05,9.85
Angola,AGO,2020-03-06,9.85
Angola,AGO,2020-03-07,9.85
Angola,AGO,2020-03-08,9.85
Angola,AGO,2020-03-09,9.85
Angola,AGO,2020-03-10,9.85
Angola,AGO,2020-03-11,9.85
Angola,AGO,2020-03-12,9.85
Angola,AGO,2020-03-13,9.85
Angola,AGO,2020-03-14,9.85
Angola,AGO,2020-03-15,9.85
Angola,AGO,2020-03-16,9.85
Angola,AGO,2020-03-17,9.85
Angola,AGO,2020-03-18,9.85
Angola,AGO,2020-03-19,9.85
Angola,AGO,2020-03-20,12.12
Angola,AGO,2020-03-21,12.12
Angola,AGO,2020-03-22,12.12
Angola,AGO,2020-03-23,12.12
Angola,AGO,2020-03-24,30.3
Angola,AGO,2020-03-25,30.3
Angola,AGO,2020-03-26,30.3
Angola,AGO,2020-03-27,77.27
Angola,AGO,2020-03-28,77.27
Angola,AGO,2020-03-29,77.27
Angola,AGO,2020-03-30,77.27
Angola,AGO,2020-03-31,77.27
Angola,AGO,2020-04-01,80.3
Angola,AGO,2020-04-02,80.3
Angola,AGO,2020-04-03,80.3
Angola,AGO,2020-04-04,80.3
Angola,AGO,2020-04-05,80.3
Angola,AGO,2020-04-06,80.3
Angola,AGO,2020-04-07,80.3
Angola,AGO,2020-04-08,80.3
Angola,AGO,2020-04-09,80.3
Angola,AGO,2020-04-10,80.3
Angola,AGO,2020-04-11,80.3
Angola,AGO,2020-04-12,80.3
Angola,AGO,2020-04-13,80.3
Angola,AGO,2020-04-14,80.3
Angola,AGO,2020-04-15,80.3
Angola,AGO,2020-04-16,80.3
Angola,AGO,2020-04-17,80.3
Angola,AGO,2020-04-18,80.3
Angola,AGO,2020-04-19,80.3
Angola,AGO,2020-04-20,80.3
Angola,AGO,2020-04-21,80.3
Angola,AGO,2020-04-22,80.3
Angola,AGO,2020-04-23,70.45
Angola,AGO,2020-04-24,70.45
Angola,AGO,2020-04-25,70.45
Angola,AGO,2020-04-26,70.45
Angola,AGO,2020-04-27,70.45
Angola,AGO,2020-04-28,70.45
Angola,AGO,2020-04-29,70.45
Angola,AGO,2020-04-30,70.45
Angola,AGO,2020-05-01,70.45
Angola,AGO,2020-05-02,70.45
Angola,AGO,2020-05-03,70.45
Angola,AGO,2020-05-04,70.45
Angola,AGO,2020-05-05,70.45
Angola,AGO,2020-05-06,70.45
Angola,AGO,2020-05-07,70.45
Angola,AGO,2020-05-08,68.18
Angola,AGO,2020-05-09,68.18
Angola,AGO,2020-05-10,68.18
Angola,AGO,2020-05-11,68.18
Angola,AGO,2020-05-12,68.18
Angola,AGO,2020-05-13,68.18
Angola,AGO,2020-05-14,68.18
Angola,AGO,2020-05-15,68.18
Angola,AGO,2020-05-16,68.18
Angola,AGO,2020-05-17,72.73
Angola,AGO,2020-05-18,72.73
Angola,AGO,2020-05-19,72.73
Angola,AGO,2020-05-20,72.73
Angola,AGO,2020-05-21,72.73
Angola,AGO,2020-05-22,72.73
Angola,AGO,2020-05-23,72.73
Angola,AGO,2020-05-24,72.73
Angola,AGO,2020-05-25,72.73
Angola,AGO,2020-05-26,69.7
Angola,AGO,2020-05-27,69.7
Angola,AGO,2020-05-28,69.7
Angola,AGO,2020-05-29,69.7
Angola,AGO,2020-05-30,69.7
Angola,AGO,2020-05-31,69.7
Angola,AGO,2020-06-01,69.7
Angola,AGO,2020-06-02,69.7
Angola,AGO,2020-06-03,69.7
Angola,AGO,2020-06-04,69.7
Angola,AGO,2020-06-05,69.7
Angola,AGO,2020-06-06,69.7
Angola,AGO,2020-06-07,69.7
Angola,AGO,2020-06-08,68.18
Angola,AGO,2020-06-09,68.18
Angola,AGO,2020-06-10,68.18
Angola,AGO,2020-06-11,68.18
Angola,AGO,2020-06-12,68.18
Angola,AGO,2020-06-13,68.18
Angola,AGO,2020-06-14,68.18
Angola,AGO,2020-06-15,68.18
Angola,AGO,2020-06-16,68.18
Angola,AGO,2020-06-17,68.18
Angola,AGO,2020-06-18,68.18
Angola,AGO,2020-06-19,68.18
Angola,AGO,2020-06-20,68.18
Angola,AGO,2020-06-21,68.18
Angola,AGO,2020-06-22,68.18
Angola,AGO,2020-06-23,68.18
Angola,AGO,2020-06-24,68.18
Angola,AGO,2020-06-25,68.18
Angola,AGO,2020-06-26,68.18
Angola,AGO,2020-06-27,68.18
Angola,AGO,2020-06-28,68.18
Angola,AGO,2020-06-29,68.18
Angola,AGO,2020-06-30,68.18
Angola,AGO,2020-07-01,68.18
Angola,AGO,2020-07-02,68.18
Angola,AGO,2020-07-03,68.18
Angola,AGO,2020-07-04,68.18
Angola,AGO,2020-07-05,68.18
Angola,AGO,2020-07-06,68.18
Angola,AGO,2020-07-07,68.18
Angola,AGO,2020-07-08,68.18
Angola,AGO,2020-07-09,68.56
Angola,AGO,2020-07-10,68.56
Angola,AGO,2020-07-11,68.56
Angola,AGO,2020-07-12,68.56
Angola,AGO,2020-07-13,68.56
Angola,AGO,2020-07-14,68.56
Angola,AGO,2020-07-15,68.56
Angola,AGO,2020-07-16,68.56
Angola,AGO,2020-07-17,68.56
Angola,AGO,2020-07-18,68.56
Angola,AGO,2020-07-19,68.56
Angola,AGO,2020-07-20,68.56
Angola,AGO,2020-07-21,68.56
Angola,AGO,2020-07-22,68.56
Angola,AGO,2020-07-23,68.56
Angola,AGO,2020-07-24,68.56
Angola,AGO,2020-07-25,68.56
Angola,AGO,2020-07-26,68.56
Angola,AGO,2020-07-27,68.56
Angola,AGO,2020-07-28,68.56
Angola,AGO,2020-07-29,68.56
Angola,AGO,2020-07-30,75.38
Angola,AGO,2020-07-31,75.38
Angola,AGO,2020-08-01,75.38
Angola,AGO,2020-08-02,75.38
Angola,AGO,2020-08-03,75.38
Angola,AGO,2020-08-04,75.38
Angola,AGO,2020-08-05,75.38
Angola,AGO,2020-08-06,75.38
Angola,AGO,2020-08-07,75.38
Angola,AGO,2020-08-08,75.38
Angola,AGO,2020-08-09,75.38
Angola,AGO,2020-08-10,75.38
Angola,AGO,2020-08-11,75.38
Angola,AGO,2020-08-12,75.38
Angola,AGO,2020-08-13,75.38
Angola,AGO,2020-08-14,75.38
Angola,AGO,2020-08-15,75.38
Angola,AGO,2020-08-16,75.38
Angola,AGO,2020-08-17,75.38
Angola,AGO,2020-08-18,75.38
Angola,AGO,2020-08-19,75.38
Angola,AGO,2020-08-20,75.38
Angola,AGO,2020-08-21,73.11
Angola,AGO,2020-08-22,73.11
Angola,AGO,2020-08-23,73.11
Angola,AGO,2020-08-24,73.11
Angola,AGO,2020-08-25,73.11
Angola,AGO,2020-08-26,73.11
Angola,AGO,2020-08-27,73.11
Angola,AGO,2020-08-28,73.11
Angola,AGO,2020-08-29,73.11
Angola,AGO,2020-08-30,73.11
Angola,AGO,2020-08-31,73.11
Angola,AGO,2020-09-01,76.89
Angola,AGO,2020-09-02,76.89
Angola,AGO,2020-09-03,76.89
Angola,AGO,2020-09-04,76.89
Angola,AGO,2020-09-05,76.89
Angola,AGO,2020-09-06,76.89
Angola,AGO,2020-09-07,76.89
Angola,AGO,2020-09-08,76.89
Angola,AGO,2020-09-09,76.89
Angola,AGO,2020-09-10,76.89
Angola,AGO,2020-09-11,76.89
Angola,AGO,2020-09-12,76.89
Angola,AGO,2020-09-13,76.89
Angola,AGO,2020-09-14,76.89
Angola,AGO,2020-09-15,76.89
Angola,AGO,2020-09-16,71.97
Angola,AGO,2020-09-17,71.97
Angola,AGO,2020-09-18,71.97
Angola,AGO,2020-09-19,71.97
Angola,AGO,2020-09-20,71.97
Angola,AGO,2020-09-21,71.97
Angola,AGO,2020-09-22,71.97
Angola,AGO,2020-09-23,71.97
Angola,AGO,2020-09-24,71.97
Angola,AGO,2020-09-25,71.97
Angola,AGO,2020-09-26,71.97
Angola,AGO,2020-09-27,71.97
Angola,AGO,2020-09-28,71.97
Anguilla,AIA,2020-01-01,0
Anguilla,AIA,2020-01-02,0
Anguilla,AIA,2020-01-03,0
Anguilla,AIA,2020-01-04,0
Anguilla,AIA,2020-01-05,0
Anguilla,AIA,2020-01-06,0
Anguilla,AIA,2020-01-07,0
Anguilla,AIA,2020-01-08,0
Anguilla,AIA,2020-01-09,0
Anguilla,AIA,2020-01-10,0
Anguilla,AIA,2020-01-11,0
Anguilla,AIA,2020-01-12,0
Anguilla,AIA,2020-01-13,0
Anguilla,AIA,2020-01-14,0
Anguilla,AIA,2020-01-15,0
Anguilla,AIA,2020-01-16,0
Anguilla,AIA,2020-01-17,0
Anguilla,AIA,2020-01-18,0
Anguilla,AIA,2020-01-19,0
Anguilla,AIA,2020-01-20,0
Anguilla,AIA,2020-01-21,0
Anguilla,AIA,2020-01-22,0
Anguilla,AIA,2020-01-23,0
Anguilla,AIA,2020-01-24,0
Anguilla,AIA,2020-01-25,0
Anguilla,AIA,2020-01-26,0
Anguilla,AIA,2020-01-27,0
Anguilla,AIA,2020-01-28,0
Anguilla,AIA,2020-01-29,4.55
Anguilla,AIA,2020-01-30,4.55
Anguilla,AIA,2020-01-31,4.55
Anguilla,AIA,2020-02-01,4.55
Anguilla,AIA,2020-02-02,4.55
Anguilla,AIA,2020-02-03,6.82
Anguilla,AIA,2020-02-04,6.82
Anguilla,AIA,2020-02-05,6.82
Anguilla,AIA,2020-02-06,6.82
Anguilla,AIA,2020-02-07,6.82
Anguilla,AIA,2020-02-08,6.82
Anguilla,AIA,2020-02-09,6.82
Anguilla,AIA,2020-02-10,6.82
Anguilla,AIA,2020-02-11,6.82
Anguilla,AIA,2020-02-12,6.82
Anguilla,AIA,2020-02-13,6.82
Anguilla,AIA,2020-02-14,6.82
Anguilla,AIA,2020-02-15,6.82
Anguilla,AIA,2020-02-16,6.82
Anguilla,AIA,2020-02-17,6.82
Anguilla,AIA,2020-02-18,6.82
Anguilla,AIA,2020-02-19,6.82
Anguilla,AIA,2020-02-20,6.82
